,labels,scores,hw1_rules_1_Rule_N_v1,hw1_rules_Verification,hw1_rules_2_Rule_N_v1,hw1_rules_1_Rule_N,hw1_rules_2_Rule_N
hw1_design_(1994)_v1,1,0.4284838,1,1,1,1,1
hw1_design_(1994),1,0.4284838,1,1,1,1,1
hw1_design_(2937)_v1,1,0.43269849999999993,1,1,1,1,1
hw1_design_(2937),1,0.43269849999999993,1,1,1,1,1
hw1_design_(2219)_v1,1,0.43822305999999994,1,1,1,1,1
hw1_design_(2219),1,0.43822305999999994,1,1,1,1,1
hw1_design_(3971),1,0.44277079999999996,1,1,1,1,1
hw1_design_(3971)_v1,1,0.44277079999999996,1,1,1,1,1
hw1_design_(2051)_v1,1,0.44907963,1,1,1,1,1
hw1_design_(2051),1,0.44907963,1,1,1,1,1
hw1_design_(2314),1,0.4575430200000001,1,1,1,1,1
hw1_design_(2314)_v1,1,0.4575430200000001,1,1,1,1,1
hw1_design_(2132),1,0.46759158000000006,1,1,1,1,1
hw1_design_(2132)_v1,1,0.46759158000000006,1,1,1,1,1
hw1_design_(2561)_v1,1,0.47010139999999995,1,1,1,1,1
hw1_design_(2561),1,0.47010139999999995,1,1,1,1,1
hw1_design_(2249),1,0.47114235,1,1,1,1,1
hw1_design_(2249)_v1,1,0.47114235,1,1,1,1,1
hw1_design_(2152),1,0.47267830000000005,1,1,1,1,1
hw1_design_(2152)_v1,1,0.47267830000000005,1,1,1,1,1
hw1_design_(2170)_v1,1,0.47938182999999995,1,1,1,1,1
hw1_design_(2170),1,0.47938182999999995,1,1,1,1,1
hw1_design_(2052),1,0.4799167,1,1,1,1,1
hw1_design_(2052)_v1,1,0.4799167,1,1,1,1,1
hw1_design_(1720),1,0.4847458599999999,1,1,1,1,1
hw1_design_(1720)_v1,1,0.4847458599999999,1,1,1,1,1
hw1_design_(2523),1,0.492111,1,1,1,1,1
hw1_design_(2523)_v1,1,0.492111,1,1,1,1,1
hw1_design_(2133),1,0.49529660000000003,1,1,1,1,1
hw1_design_(2133)_v1,1,0.49529660000000003,1,1,1,1,1
hw1_design_(2146)_v1,1,0.49685319999999994,1,1,1,1,1
hw1_design_(2146),1,0.49685319999999994,1,1,1,1,1
hw1_design_(2526)_v1,1,0.49697821999999997,1,1,1,1,1
hw1_design_(2526),1,0.49697821999999997,1,1,1,1,1
hw1_design_(1921),1,0.49939560000000005,1,1,1,1,1
hw1_design_(1921)_v1,1,0.49939560000000005,1,1,1,1,1
hw1_design_(1669)_v1,1,0.5037132,1,1,1,1,1
hw1_design_(1669),1,0.5037132,1,1,1,1,1
hw1_design_(2867),1,0.50596416,1,1,1,1,1
hw1_design_(2867)_v1,1,0.50596416,1,1,1,1,1
hw1_design_(2180),1,0.5123509,1,1,1,1,1
hw1_design_(2180)_v1,1,0.5123509,1,1,1,1,1
hw1_design_(2150)_v1,1,0.51286334,1,1,1,1,1
hw1_design_(2150),1,0.51286334,1,1,1,1,1
hw1_design_(2099),1,0.5203686,1,1,1,1,1
hw1_design_(2099)_v1,1,0.5203686,1,1,1,1,1
hw1_design_(1918)_v1,1,0.5221068,1,1,1,1,1
hw1_design_(1918),1,0.5221068,1,1,1,1,1
hw1_design_(2149)_v1,1,0.5258751,1,1,1,1,1
hw1_design_(2149),1,0.5258751,1,1,1,1,1
hw1_design_(509),1,0.5298567,1,1,1,1,1
hw1_design_(509),1,0.5298567,1,1,1,1,1
hw1_design_(2557)_v1,1,0.5437887,1,1,1,1,1
hw1_design_(2557),1,0.5437887,1,1,1,1,1
hw1_design_(1675),1,0.5536145599999999,1,1,1,1,1
hw1_design_(1675)_v1,1,0.5536145599999999,1,1,1,1,1
hw1_design_(2105)_v1,1,0.5563010999999999,1,1,1,1,1
hw1_design_(2105),1,0.5563010999999999,1,1,1,1,1
hw1_design_(2093),1,0.5577221,1,1,1,1,1
hw1_design_(2093)_v1,1,0.5577221,1,1,1,1,1
hw1_design_(2278)_v1,1,0.56026465,1,1,1,1,1
hw1_design_(2278),1,0.56026465,1,1,1,1,1
hw1_design_(2534)_v1,1,0.5603395999999999,1,1,1,1,1
hw1_design_(2534),1,0.5603395999999999,1,1,1,1,1
hw1_design_(2044),1,0.56490254,1,1,1,1,1
hw1_design_(2044)_v1,1,0.56490254,1,1,1,1,1
hw1_design_(2095)_v1,1,0.5719546700000001,1,1,1,1,1
hw1_design_(2095),1,0.5719546700000001,1,1,1,1,1
hw1_design_(2364),1,0.57347137,1,1,1,1,1
hw1_design_(2364)_v1,1,0.57347137,1,1,1,1,1
hw1_design_(2463),1,0.5797194,1,1,1,1,1
hw1_design_(2463)_v1,1,0.5797194,1,1,1,1,1
hw1_design_(2124),1,0.5843691,1,1,1,1,1
hw1_design_(2124)_v1,1,0.5843691,1,1,1,1,1
hw1_design_(2919),1,0.5848477499999999,1,1,1,1,1
hw1_design_(2919)_v1,1,0.5848477499999999,1,1,1,1,1
hw1_design_(2349),1,0.5871817,1,1,1,1,1
hw1_design_(2349)_v1,1,0.5871817,1,1,1,1,1
hw1_design_(2388),1,0.5880926999999999,1,1,1,1,1
hw1_design_(2388)_v1,1,0.5880926999999999,1,1,1,1,1
hw1_design_(2901)_v1,1,0.5886063999999999,1,1,1,1,1
hw1_design_(2901),1,0.5886063999999999,1,1,1,1,1
hw1_design_(2502),1,0.5897281,1,1,1,1,1
hw1_design_(2502)_v1,1,0.5897281,1,1,1,1,1
hw1_design_(2039)_v1,1,0.590325,1,1,1,1,1
hw1_design_(2039),1,0.590325,1,1,1,1,1
hw1_design_(2433)_v1,1,0.5926375,1,1,1,1,1
hw1_design_(2433),1,0.5926375,1,1,1,1,1
hw1_design_(2372)_v1,1,0.5952391600000001,1,1,1,1,1
hw1_design_(2372),1,0.5952391600000001,1,1,1,1,1
hw1_design_(3974),1,0.5990270400000001,1,1,1,1,1
hw1_design_(3974)_v1,1,0.5990270400000001,1,1,1,1,1
hw1_design_(2516),1,0.6016852999999999,1,1,1,1,1
hw1_design_(2516)_v1,1,0.6016852999999999,1,1,1,1,1
hw1_design_(2178)_v1,1,0.6072161,1,1,1,1,1
hw1_design_(2178),1,0.6072161,1,1,1,1,1
hw1_design_(2704)_v1,1,0.60974526,1,1,1,1,1
hw1_design_(2704),1,0.60974526,1,1,1,1,1
hw1_design_(2218)_v1,1,0.6101542000000001,1,1,1,1,1
hw1_design_(2218),1,0.6101542000000001,1,1,1,1,1
hw1_design_(2196),1,0.6114737,1,1,1,1,1
hw1_design_(2196)_v1,1,0.6114737,1,1,1,1,1
hw1_design_(2176)_v1,1,0.6156061,1,1,1,1,1
hw1_design_(2176),1,0.6156061,1,1,1,1,1
hw1_design_(2151),1,0.6214299,1,1,1,1,1
hw1_design_(2151)_v1,1,0.6214299,1,1,1,1,1
hw1_design_(2215)_v1,1,0.6269643,1,1,1,1,1
hw1_design_(2215),1,0.6269643,1,1,1,1,1
hw1_design_(2541),1,0.6273584,1,1,1,1,1
hw1_design_(2541)_v1,1,0.6273584,1,1,1,1,1
hw1_design_(1557)_v1,1,0.6290391,1,1,1,1,1
hw1_design_(1557),1,0.6290391,1,1,1,1,1
hw1_design_(2695)_v1,1,0.64635956,1,1,1,1,1
hw1_design_(2695),1,0.64635956,1,1,1,1,1
hw1_design_(2097),1,0.6569159999999999,1,1,1,1,1
hw1_design_(2097)_v1,1,0.6569159999999999,1,1,1,1,1
hw1_design_(1995),1,0.657128,1,1,1,1,1
hw1_design_(1995)_v1,1,0.657128,1,1,1,1,1
hw1_design_(2216),1,0.6625401000000001,1,1,1,1,1
hw1_design_(2216)_v1,1,0.6625401000000001,1,1,1,1,1
hw1_design_(2154),1,0.6630912000000001,1,1,1,1,1
hw1_design_(2154)_v1,1,0.6630912000000001,1,1,1,1,1
hw1_design_(2868)_v1,1,0.6638681000000001,1,1,1,1,1
hw1_design_(2868),1,0.6638681000000001,1,1,1,1,1
hw1_design_(2120)_v1,1,0.6697420000000001,1,1,1,1,1
hw1_design_(2120),1,0.6697420000000001,1,1,1,1,1
hw1_design_(2089),1,0.67046577,1,1,1,1,1
hw1_design_(2089)_v1,1,0.67046577,1,1,1,1,1
hw1_design_(2262),1,0.67722833,1,1,1,1,1
hw1_design_(2262)_v1,1,0.67722833,1,1,1,1,1
hw1_design_(2141),1,0.6824015,1,1,1,1,1
hw1_design_(2141)_v1,1,0.6824015,1,1,1,1,1
hw1_design_(2370),1,0.6889719999999999,1,1,1,1,1
hw1_design_(2370)_v1,1,0.6889719999999999,1,1,1,1,1
hw1_design_(2258),1,0.6924805000000002,1,1,1,1,1
hw1_design_(2258)_v1,1,0.6924805000000002,1,1,1,1,1
hw1_design_(1615)_v1,1,0.6937030599999999,1,1,1,1,1
hw1_design_(1615),1,0.6937030599999999,1,1,1,1,1
hw1_design_(2195),1,0.69712394,1,1,1,1,1
hw1_design_(2195)_v1,1,0.69712394,1,1,1,1,1
hw1_design_(2148)_v1,1,0.7029272,1,1,1,1,1
hw1_design_(2148),1,0.7029272,1,1,1,1,1
hw1_design_(1810)_v1,1,0.709459,1,1,1,1,1
hw1_design_(1810),1,0.709459,1,1,1,1,1
hw1_design_(2172)_v1,1,0.7194299700000001,1,1,1,1,1
hw1_design_(2172),1,0.7194299700000001,1,1,1,1,1
hw1_design_(2610)_v1,1,0.7204424,1,1,1,1,1
hw1_design_(2610),1,0.7204424,1,1,1,1,1
hw1_design_(2155),1,0.7290188999999999,1,1,1,1,1
hw1_design_(2155)_v1,1,0.7290188999999999,1,1,1,1,1
hw1_design_(2280),1,0.7292068,1,1,1,1,1
hw1_design_(2280)_v1,1,0.7292068,1,1,1,1,1
hw1_design_(2145)_v1,1,0.7378631000000001,1,1,1,1,1
hw1_design_(2145),1,0.7378631000000001,1,1,1,1,1
hw1_design_(2059)_v1,1,0.73978126,1,1,1,1,1
hw1_design_(2059),1,0.73978126,1,1,1,1,1
hw1_design_(2352),1,0.74938744,1,1,1,1,1
hw1_design_(2352)_v1,1,0.74938744,1,1,1,1,1
hw1_design_(2464)_v1,1,0.7539214999999999,1,1,1,1,1
hw1_design_(2464),1,0.7539214999999999,1,1,1,1,1
hw1_design_(2607),1,0.75433576,1,1,1,1,1
hw1_design_(2607)_v1,1,0.75433576,1,1,1,1,1
hw1_design_(1917),1,0.7563692,1,1,1,1,1
hw1_design_(1917)_v1,1,0.7563692,1,1,1,1,1
hw1_design_(2138),1,0.7626169999999999,1,1,1,1,1
hw1_design_(2138)_v1,1,0.7626169999999999,1,1,1,1,1
hw1_design_(2067)_v1,1,0.7631214000000001,1,1,1,1,1
hw1_design_(2067),1,0.7631214000000001,1,1,1,1,1
hw1_design_(2159),1,0.7648672999999999,1,1,1,1,1
hw1_design_(2159)_v1,1,0.7648672999999999,1,1,1,1,1
hw1_design_(2338)_v1,1,0.7667639,1,1,1,1,1
hw1_design_(2338),1,0.7667639,1,1,1,1,1
hw1_design_(1672)_v1,1,0.7690937499999999,1,1,1,1,1
hw1_design_(1672),1,0.7690937499999999,1,1,1,1,1
hw1_design_(2918)_v1,1,0.7714312999999999,1,1,1,1,1
hw1_design_(2918),1,0.7714312999999999,1,1,1,1,1
hw1_design_(2165)_v1,1,0.77327424,1,1,1,1,1
hw1_design_(2165),1,0.77327424,1,1,1,1,1
hw1_design_(2167),1,0.7757976700000001,1,1,1,1,1
hw1_design_(2167)_v1,1,0.7757976700000001,1,1,1,1,1
hw1_design_(2096)_v1,1,0.7787466600000001,1,1,1,1,1
hw1_design_(2096),1,0.7787466600000001,1,1,1,1,1
hw1_design_(2116)_v1,1,0.78110504,1,1,1,1,1
hw1_design_(2116),1,0.78110504,1,1,1,1,1
hw1_design_(2276),1,0.7878275500000002,1,1,1,1,1
hw1_design_(2276)_v1,1,0.7878275500000002,1,1,1,1,1
hw1_design_(2425),1,0.7909198000000001,1,1,1,1,1
hw1_design_(2425)_v1,1,0.7909198000000001,1,1,1,1,1
hw1_design_(1674)_v1,1,0.7959187600000001,1,1,1,1,1
hw1_design_(1674),1,0.7959187600000001,1,1,1,1,1
hw1_design_(2339),1,0.80136275,1,1,1,1,1
hw1_design_(2339)_v1,1,0.80136275,1,1,1,1,1
hw1_design_(2140)_v1,1,0.8019042599999999,1,1,1,1,1
hw1_design_(2140),1,0.8019042599999999,1,1,1,1,1
hw1_design_(2455),1,0.8063097,1,1,1,1,1
hw1_design_(2455)_v1,1,0.8063097,1,1,1,1,1
hw1_design_(2335)_v1,1,0.80834866,1,1,1,1,1
hw1_design_(2335),1,0.80834866,1,1,1,1,1
hw1_design_(2706),1,0.8130964599999999,1,1,1,1,1
hw1_design_(2706)_v1,1,0.8130964599999999,1,1,1,1,1
hw1_design_(2570)_v1,1,0.8147764999999999,1,1,1,1,1
hw1_design_(2570),1,0.8147764999999999,1,1,1,1,1
hw1_design_(2351)_v1,1,0.8172591000000001,1,1,1,1,1
hw1_design_(2351),1,0.8172591000000001,1,1,1,1,1
hw1_design_(2428),1,0.8200406000000002,1,1,1,1,1
hw1_design_(2428)_v1,1,0.8200406000000002,1,1,1,1,1
hw1_design_(2703)_v1,1,0.8208884999999999,1,1,1,1,1
hw1_design_(2703),1,0.8208884999999999,1,1,1,1,1
hw1_design_(2126),1,0.8246747,1,1,1,1,1
hw1_design_(2126)_v1,1,0.8246747,1,1,1,1,1
hw1_design_(2131)_v1,1,0.8262818000000001,1,1,1,1,1
hw1_design_(2131),1,0.8262818000000001,1,1,1,1,1
hw1_design_(2900),1,0.8280522,1,1,1,1,1
hw1_design_(2900)_v1,1,0.8280522,1,1,1,1,1
hw1_design_(2373)_v1,1,0.8299441300000001,1,1,1,1,1
hw1_design_(2373),1,0.8299441300000001,1,1,1,1,1
hw1_design_(2220),1,0.8352331,1,1,1,1,1
hw1_design_(2220)_v1,1,0.8352331,1,1,1,1,1
hw1_design_(2100),1,0.8395643,1,1,1,1,1
hw1_design_(2100)_v1,1,0.8395643,1,1,1,1,1
hw1_design_(2157),1,0.8396375000000001,1,1,1,1,1
hw1_design_(2157)_v1,1,0.8396375000000001,1,1,1,1,1
hw1_design_(2431)_v1,1,0.8437129,1,1,1,1,1
hw1_design_(2431),1,0.8437129,1,1,1,1,1
hw1_design_(2043),1,0.8462415300000001,1,1,1,1,1
hw1_design_(2043)_v1,1,0.8462415300000001,1,1,1,1,1
hw1_design_(2111),1,0.85143274,1,1,1,1,1
hw1_design_(2111)_v1,1,0.85143274,1,1,1,1,1
hw1_design_(2260)_v1,1,0.8565002699999998,1,1,1,1,1
hw1_design_(2260),1,0.8565002699999998,1,1,1,1,1
hw1_design_(2544),1,0.8581189,1,1,1,1,1
hw1_design_(2544)_v1,1,0.8581189,1,1,1,1,1
hw1_design_(2156)_v1,1,0.8619119,1,1,1,1,1
hw1_design_(2156),1,0.8619119,1,1,1,1,1
hw1_design_(2217)_v1,1,0.8658228,1,1,1,1,1
hw1_design_(2217),1,0.8658228,1,1,1,1,1
hw1_design_(1822)_v1,1,0.87682796,1,1,1,1,1
hw1_design_(1822),1,0.87682796,1,1,1,1,1
hw1_design_(2863),1,0.8838931,1,1,1,1,1
hw1_design_(2863)_v1,1,0.8838931,1,1,1,1,1
hw1_design_(2336),1,0.8840067000000003,1,1,1,1,1
hw1_design_(2336)_v1,1,0.8840067000000003,1,1,1,1,1
hw1_design_(2939)_v1,1,0.8845755999999999,1,1,1,1,1
hw1_design_(2939),1,0.8845755999999999,1,1,1,1,1
hw1_design_(2696),1,0.8895714000000001,1,1,1,1,1
hw1_design_(2696)_v1,1,0.8895714000000001,1,1,1,1,1
hw1_design_(2050)_v1,1,0.89597005,1,1,1,1,1
hw1_design_(2050),1,0.89597005,1,1,1,1,1
hw1_design_(2208),1,0.8959818000000002,1,1,1,1,1
hw1_design_(2208)_v1,1,0.8959818000000002,1,1,1,1,1
hw1_design_(2458),1,0.8963435000000002,1,1,1,1,1
hw1_design_(2458)_v1,1,0.8963435000000002,1,1,1,1,1
hw1_design_(2920)_v1,1,0.8977799400000002,1,1,1,1,1
hw1_design_(2920),1,0.8977799400000002,1,1,1,1,1
hw1_design_(2751)_v1,1,0.9011233,1,1,1,1,1
hw1_design_(2751),1,0.9011233,1,1,1,1,1
hw1_design_(1588),1,0.9043852999999997,1,1,1,1,1
hw1_design_(1588)_v1,1,0.9043852999999997,1,1,1,1,1
hw1_design_(2183),1,0.9087085000000001,1,1,1,1,1
hw1_design_(2183)_v1,1,0.9087085000000001,1,1,1,1,1
hw1_design_(2902)_v1,1,0.9171995500000001,1,1,1,1,1
hw1_design_(2902),1,0.9171995500000001,1,1,1,1,1
hw1_design_(2492),1,0.9195627000000001,1,1,1,1,1
hw1_design_(2492)_v1,1,0.9195627000000001,1,1,1,1,1
hw1_design_(2337)_v1,1,0.91977537,1,1,1,1,1
hw1_design_(2337),1,0.91977537,1,1,1,1,1
hw1_design_(2331),1,0.9262175,1,1,1,1,1
hw1_design_(2331)_v1,1,0.9262175,1,1,1,1,1
hw1_design_(2259),1,0.9322686000000002,1,1,1,1,1
hw1_design_(2259)_v1,1,0.9322686000000002,1,1,1,1,1
hw1_design_(2098)_v1,1,0.9337400000000001,1,1,1,1,1
hw1_design_(2098),1,0.9337400000000001,1,1,1,1,1
hw1_design_(2801),1,0.9357851000000001,1,1,1,1,1
hw1_design_(2801)_v1,1,0.9357851000000001,1,1,1,1,1
hw1_design_(2462),1,0.9366123000000001,1,1,1,1,1
hw1_design_(2462)_v1,1,0.9366123000000001,1,1,1,1,1
hw1_design_(2411)_v1,1,0.9420247699999998,1,1,1,1,1
hw1_design_(2411),1,0.9420247699999998,1,1,1,1,1
hw1_design_(2142)_v1,1,0.9450080400000002,1,1,1,1,1
hw1_design_(2142),1,0.9450080400000002,1,1,1,1,1
hw1_design_(2398),1,0.9457873,1,1,1,1,1
hw1_design_(2398)_v1,1,0.9457873,1,1,1,1,1
hw1_design_(1556),1,0.9458648,1,1,1,1,1
hw1_design_(1556)_v1,1,0.9458648,1,1,1,1,1
hw1_design_(2436),1,0.9469339000000001,1,1,1,1,1
hw1_design_(2436)_v1,1,0.9469339000000001,1,1,1,1,1
hw1_design_(2285),1,0.9526838,1,1,1,1,1
hw1_design_(2285)_v1,1,0.9526838,1,1,1,1,1
hw1_design_(2384)_v1,1,0.9538989000000002,1,1,1,1,1
hw1_design_(2384),1,0.9538989000000002,1,1,1,1,1
hw1_design_(1670),1,0.9610984,1,1,1,1,1
hw1_design_(1670)_v1,1,0.9610984,1,1,1,1,1
hw1_design_(2086),1,0.9674275999999999,1,1,1,1,1
hw1_design_(2086)_v1,1,0.9674275999999999,1,1,1,1,1
hw1_design_(2571),1,0.9687576,1,1,1,1,1
hw1_design_(2571)_v1,1,0.9687576,1,1,1,1,1
hw1_design_(2312)_v1,1,0.9693328,1,1,1,1,1
hw1_design_(2312),1,0.9693328,1,1,1,1,1
hw1_design_(2273)_v1,1,0.9694613,1,1,1,1,1
hw1_design_(2273),1,0.9694613,1,1,1,1,1
hw1_design_(2137)_v1,1,0.9723587599999999,1,1,1,1,1
hw1_design_(2137),1,0.9723587599999999,1,1,1,1,1
hw1_design_(2164),1,0.9737232000000001,1,1,1,1,1
hw1_design_(2164)_v1,1,0.9737232000000001,1,1,1,1,1
hw1_design_(2162),1,0.9797756,1,1,1,1,1
hw1_design_(2162)_v1,1,0.9797756,1,1,1,1,1
hw1_design_(2562),1,0.9952649000000002,1,1,1,1,1
hw1_design_(2562)_v1,1,0.9952649000000002,1,1,1,1,1
hw1_design_(2459),1,0.9968624000000001,1,1,1,1,1
hw1_design_(2459)_v1,1,0.9968624000000001,1,1,1,1,1
hw1_design_(2161)_v1,1,0.9974205500000001,1,1,1,1,1
hw1_design_(2161),1,0.9974205500000001,1,1,1,1,1
hw1_design_(2212)_v1,1,1.0096913999999997,1,1,1,1,1
hw1_design_(2212),1,1.0096913999999997,1,1,1,1,1
hw1_design_(2340),1,1.0114971,1,1,1,1,1
hw1_design_(2340)_v1,1,1.0114971,1,1,1,1,1
hw1_design_(2466),1,1.0211422,1,1,1,1,1
hw1_design_(2466)_v1,1,1.0211422,1,1,1,1,1
hw1_design_(2091)_v1,1,1.0214713,1,1,1,1,1
hw1_design_(2091),1,1.0214713,1,1,1,1,1
hw1_design_(2247),1,1.0230525000000001,1,1,1,1,1
hw1_design_(2247)_v1,1,1.0230525000000001,1,1,1,1,1
hw1_design_(1680)_v1,1,1.0232985,1,1,1,1,1
hw1_design_(1680),1,1.0232985,1,1,1,1,1
hw1_design_(2395),1,1.0267307,1,1,1,1,1
hw1_design_(2395)_v1,1,1.0267307,1,1,1,1,1
hw1_design_(2484)_v1,1,1.0307362,1,1,1,1,1
hw1_design_(2484),1,1.0307362,1,1,1,1,1
hw1_design_(2430)_v1,1,1.0323244,1,1,1,1,1
hw1_design_(2430),1,1.0323244,1,1,1,1,1
hw1_design_(2271)_v1,1,1.0360812,1,1,1,1,1
hw1_design_(2271),1,1.0360812,1,1,1,1,1
hw1_design_(2465),1,1.0379279,1,1,1,1,1
hw1_design_(2465)_v1,1,1.0379279,1,1,1,1,1
hw1_design_(2139),1,1.0394228000000003,1,1,1,1,1
hw1_design_(2139)_v1,1,1.0394228000000003,1,1,1,1,1
hw1_design_(2332),1,1.0450561,1,1,1,1,1
hw1_design_(2332)_v1,1,1.0450561,1,1,1,1,1
hw1_design_(2866),1,1.0548748000000001,1,1,1,1,1
hw1_design_(2866)_v1,1,1.0548748000000001,1,1,1,1,1
hw1_design_(2107),1,1.0603895,1,1,1,1,1
hw1_design_(2107)_v1,1,1.0603895,1,1,1,1,1
hw1_design_(2268),1,1.0606073,1,1,1,1,1
hw1_design_(2268)_v1,1,1.0606073,1,1,1,1,1
hw1_design_(1820)_v1,1,1.0610871,1,1,1,1,1
hw1_design_(1820),1,1.0610871,1,1,1,1,1
hw1_design_(2456),1,1.0706217999999998,1,1,1,1,1
hw1_design_(2456)_v1,1,1.0706217999999998,1,1,1,1,1
hw1_design_(2460)_v1,1,1.0730032000000003,1,1,1,1,1
hw1_design_(2460),1,1.0730032000000003,1,1,1,1,1
hw1_design_(2457),1,1.0813407999999998,1,1,1,1,1
hw1_design_(2457)_v1,1,1.0813407999999998,1,1,1,1,1
hw1_design_(1823),1,1.0820488,1,1,1,1,1
hw1_design_(1823)_v1,1,1.0820488,1,1,1,1,1
hw1_design_(3970),1,1.0848379,1,1,1,1,1
hw1_design_(3970)_v1,1,1.0848379,1,1,1,1,1
hw1_design_(2441),1,1.0856731,1,1,1,1,1
hw1_design_(2441)_v1,1,1.0856731,1,1,1,1,1
hw1_design_(2407),1,1.0863043,1,1,1,1,1
hw1_design_(2407)_v1,1,1.0863043,1,1,1,1,1
hw1_design_(2343),1,1.0984285,1,1,1,1,1
hw1_design_(2343)_v1,1,1.0984285,1,1,1,1,1
hw1_design_(2621),1,1.1003665,1,1,1,1,1
hw1_design_(2621)_v1,1,1.1003665,1,1,1,1,1
hw1_design_(2109)_v1,1,1.100642,1,1,1,1,1
hw1_design_(2109),1,1.100642,1,1,1,1,1
hw1_design_(2326)_v1,1,1.1035264,1,1,1,1,1
hw1_design_(2326),1,1.1035264,1,1,1,1,1
hw1_design_(2580)_v1,1,1.107642,1,1,1,1,1
hw1_design_(2580),1,1.107642,1,1,1,1,1
hw1_design_(2319),1,1.1107525999999999,1,1,1,1,1
hw1_design_(2319)_v1,1,1.1107525999999999,1,1,1,1,1
hw1_design_(2904),1,1.1108744,1,1,1,1,1
hw1_design_(2904)_v1,1,1.1108744,1,1,1,1,1
hw1_design_(2525)_v1,1,1.1134471,1,1,1,1,1
hw1_design_(2525),1,1.1134471,1,1,1,1,1
hw1_design_(3078)_v1,1,1.1136105999999997,1,1,1,1,1
hw1_design_(3078),1,1.1136105999999997,1,1,1,1,1
hw1_design_(2399)_v1,1,1.115868,1,1,1,1,1
hw1_design_(2399),1,1.115868,1,1,1,1,1
hw1_design_(2397),1,1.1197102,1,1,1,1,1
hw1_design_(2397)_v1,1,1.1197102,1,1,1,1,1
hw1_design_(2163),1,1.1232672,1,1,1,1,1
hw1_design_(2163)_v1,1,1.1232672,1,1,1,1,1
hw1_design_(2494)_v1,1,1.1235148,1,1,1,1,1
hw1_design_(2494),1,1.1235148,1,1,1,1,1
hw1_design_(2385)_v1,1,1.1241595,1,1,1,1,1
hw1_design_(2385),1,1.1241595,1,1,1,1,1
hw1_design_(2461),1,1.1261784,1,1,1,1,1
hw1_design_(2461)_v1,1,1.1261784,1,1,1,1,1
hw1_design_(1811),1,1.1288184,1,1,1,1,1
hw1_design_(1811)_v1,1,1.1288184,1,1,1,1,1
hw1_design_(2577)_v1,1,1.1289613,1,1,1,1,1
hw1_design_(2577),1,1.1289613,1,1,1,1,1
hw1_design_(2113),1,1.1294044,1,1,1,1,1
hw1_design_(2113)_v1,1,1.1294044,1,1,1,1,1
hw1_design_(2474)_v1,1,1.1294792000000002,1,1,1,1,1
hw1_design_(2474),1,1.1294792000000002,1,1,1,1,1
hw1_design_(2166)_v1,1,1.1299375000000003,1,1,1,1,1
hw1_design_(2166),1,1.1299375000000003,1,1,1,1,1
hw1_design_(2481)_v1,1,1.1321373999999997,1,1,1,1,1
hw1_design_(2481),1,1.1321373999999997,1,1,1,1,1
hw1_design_(2267),1,1.1379238,1,1,1,1,1
hw1_design_(2267)_v1,1,1.1379238,1,1,1,1,1
hw1_design_(2049),1,1.1391732999999997,1,1,1,1,1
hw1_design_(2049)_v1,1,1.1391732999999997,1,1,1,1,1
hw1_design_(2711)_v1,1,1.1401415000000001,1,1,1,1,1
hw1_design_(2711),1,1.1401415000000001,1,1,1,1,1
hw1_design_(2659)_v1,1,1.1421198,1,1,1,1,1
hw1_design_(2659),1,1.1421198,1,1,1,1,1
hw1_design_(2263),1,1.1443311000000003,1,1,1,1,1
hw1_design_(2263)_v1,1,1.1443311000000003,1,1,1,1,1
hw1_design_(1671)_v1,1,1.144704,1,1,1,1,1
hw1_design_(1671),1,1.144704,1,1,1,1,1
hw1_design_(2482)_v1,1,1.1477734999999998,1,1,1,1,1
hw1_design_(2482),1,1.1477734999999998,1,1,1,1,1
hw1_design_(2519)_v1,1,1.1515439,1,1,1,1,1
hw1_design_(2519),1,1.1515439,1,1,1,1,1
hw1_design_(2499)_v1,1,1.1536261,1,1,1,1,1
hw1_design_(2499),1,1.1536261,1,1,1,1,1
hw1_design_(2284),1,1.1550506,1,1,1,1,1
hw1_design_(2284)_v1,1,1.1550506,1,1,1,1,1
hw1_design_(2160),1,1.1551960999999997,1,1,1,1,1
hw1_design_(2160)_v1,1,1.1551960999999997,1,1,1,1,1
hw1_design_(2699),1,1.1583196000000002,1,1,1,1,1
hw1_design_(2699)_v1,1,1.1583196000000002,1,1,1,1,1
hw1_design_(2269)_v1,1,1.1602081,1,1,1,1,1
hw1_design_(2269),1,1.1602081,1,1,1,1,1
hw1_design_(2246)_v1,1,1.1644511,1,1,1,1,1
hw1_design_(2246),1,1.1644511,1,1,1,1,1
hw1_design_(2112)_v1,1,1.1694638,1,1,1,1,1
hw1_design_(2112),1,1.1694638,1,1,1,1,1
hw1_design_(2226)_v1,1,1.1721799,1,1,1,1,1
hw1_design_(2226),1,1.1721799,1,1,1,1,1
hw1_design_(2600)_v1,1,1.1799856,1,1,1,1,1
hw1_design_(2600),1,1.1799856,1,1,1,1,1
hw1_design_(2653),1,1.1804365,1,1,1,1,1
hw1_design_(2653)_v1,1,1.1804365,1,1,1,1,1
hw1_design_(2330),1,1.1844056,1,1,1,1,1
hw1_design_(2330)_v1,1,1.1844056,1,1,1,1,1
hw1_design_(2700),1,1.1876718000000002,1,1,1,1,1
hw1_design_(2700)_v1,1,1.1876718000000002,1,1,1,1,1
hw1_design_(2104)_v1,1,1.1895223,1,1,1,1,1
hw1_design_(2104),1,1.1895223,1,1,1,1,1
